productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
565632,Surging Sparks Pokemon Center Elite Trainer Box (Exclusive),Surging Sparks Pokemon Center Elite Trainer Box Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/565632_200w.jpg,3,23651,https://cpt.tcgcsv.com/Ggx6,2024-11-08T05:09:13.36,2,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion.<br><br>

The PokÃ©mon TCG: Scarlet & VioletâSurging Sparks PokÃ©mon Center Elite Trainer Box includes:<br>
â¢11 PokÃ©mon TCG: Scarlet & VioletâSurging Sparks booster packs<br>
       â¢Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.<br>
â¢ 1 full-art foil promo card featuring Magneton with a PokÃ©mon Center logo<br>
â¢ 1 full-art foil promo card featuring Magneton<br>
â¢ 65 card sleeves<br>
â¢ 45 PokÃ©mon TCG Energy cards<br>
â¢ A playerâs guide to the Scarlet & VioletâSurging Sparks expansion
6 damage-counter dice<br>
â¢ 1 competition-legal coin-flip die<br>
â¢ 2 plastic condition markers<br>
â¢ A box to hold everything, with 4 dividers to keep it organized<br>
â¢ A code card for PokÃ©mon Trading Card Game Live<br>",,219.73,300.0,500.0,222.83,,Normal,,,,,,,,,,
565633,Surging Sparks Pokemon Center Elite Trainer Box (Exclusive) Case,Surging Sparks Pokemon Center Elite Trainer Box Exclusive Case,https://tcgplayer-cdn.tcgplayer.com/product/565633_200w.jpg,3,23651,https://cpt.tcgcsv.com/Hgx6,2024-11-08T05:09:13.36,1,"Each Surging Sparks Pokemon Center Exclusive Elite Trainer Box Case contains 4 boxes.<br><br>
A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!
<br><br>
The PokÃ©mon TCG: Scarlet & VioletâSurging Sparks PokÃ©mon Center Elite Trainer Box includes:<br>
â¢ 11 PokÃ©mon TCG: Scarlet & VioletâSurging Sparks booster packs<br>
        â¢Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.<br>
â¢ 1 full-art foil promo card featuring Magneton with a PokÃ©mon Center logo<br>
â¢ 1 full-art foil promo card featuring Magneton<br>
â¢ 65 card sleeves<br>
â¢ 45 PokÃ©mon TCG Energy cards<br>
â¢ A playerâs guide to the Scarlet & VioletâSurging Sparks expansion<br>
â¢ 6 damage-counter dice<br>
â¢ 1 competition-legal coin-flip die<br>
â¢ 2 plastic condition markers<br>
â¢ A box to hold everything, with 4 dividers to keep it organized<br>
â¢ A code card for PokÃ©mon Trading Card Game Live<br>",,998.88,1149.98,5000.0,1215.07,,Normal,,,,,,,,,,
565634,Surging Sparks 3 Pack Blisters [Zapdos],Surging Sparks 3 Pack Blisters Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/565634_200w.jpg,3,23651,https://cpt.tcgcsv.com/Jgx6,2025-05-21T19:13:09.71,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!Â <br><br>
Each blister contains:
â¢ 3 Surging Sparks booster packs<br>
       â¢ Each booster contains 10 random cards<br>
â¢ 1 foil promotional card of Zapdos",0820650859380,16.0,29.37,50.0,28.49,,Normal,,,,,,,,,,
565635,Surging Sparks 3 Pack Blisters [Quagsire],Surging Sparks 3 Pack Blisters Quagsire,https://tcgplayer-cdn.tcgplayer.com/product/565635_200w.jpg,3,23651,https://cpt.tcgcsv.com/Kgx6,2025-05-21T19:13:03.107,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!Â <br><br>

Each blister contains:
â¢ 3 Surging Sparks booster packs<br>
       â¢ Each booster contains 10 random cards<br>
â¢ 1 foil promotional card of Quagsire",0820650859380,23.96,29.9,59.99,29.3,,Normal,,,,,,,,,,
565636,Surging Sparks Single Pack Blister [Wooper],Surging Sparks Single Pack Blister Wooper,https://tcgplayer-cdn.tcgplayer.com/product/565636_200w.jpg,3,23651,https://cpt.tcgcsv.com/Lgx6,2025-01-22T12:30:25.67,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!
<br>Each blister contains 1 Surging Sparks booster pack, a coin, and a promotional card of Wooper.",0820650853319,13.0,17.36,21.99,16.06,,Normal,,,,,,,,,,
565637,Surging Sparks Single Pack Blister [Pachirisu],Surging Sparks Single Pack Blister Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/565637_200w.jpg,3,23651,https://cpt.tcgcsv.com/Mgx6,2025-01-23T18:39:17.133,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!
<br>Each blister contains 1 Surging Sparks booster pack, a coin, and a promotional card of Parchirisu.",0820650853319,10.89,16.99,21.99,14.18,,Normal,,,,,,,,,,
565638,Surging Sparks Premium Checklane Blister [Alakazam],Surging Sparks Premium Checklane Blister Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/565638_200w.jpg,3,23651,https://cpt.tcgcsv.com/Ngx6,2024-12-11T16:02:48.643,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!<br><br>

Product details: <br>
â¢ 1 Surging Sparks booster pack<br>
â¢ TCGO Code<br>
* Coin<br>
â¢ 3 cards with an evolution line",,34.0,35.0,44.99,27.83,,Normal,,,,,,,,,,
565639,Surging Sparks Premium Checklane Blister [Chandelure],Surging Sparks Premium Checklane Blister Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/565639_200w.jpg,3,23651,https://cpt.tcgcsv.com/Pgx6,2024-12-11T16:02:37.147,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!<br><br>

Product details: <br>
â¢ 1 Surging Sparks booster pack<br>
â¢ TCGO Code<br>
* Coin<br>
â¢ 3 cards with an evolution line",,,,,,,,,,,,,,,,,
580708,Surging Sparks Booster Box Case,Surging Sparks Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/580708_200w.jpg,3,23651,https://cpt.tcgcsv.com/bjG6,2024-11-08T05:09:13.36,1,"Each sealed booster box case contains 6 booster boxes of 36 booster packs. <em>(Each pack contains 10 random cards)</em>
<br>
A Growing Storm of Stellar Strength!
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!",0820650433122,1738.94,2150.0,10000.0,1610.88,,Normal,,,,,,,,,,
589855,Alolan Diglett,Alolan Diglett,https://tcgplayer-cdn.tcgplayer.com/product/589855_200w.jpg,3,23651,https://cpt.tcgcsv.com/7ZK6,2026-02-06T18:25:12.433,1,,,0.01,0.1,19.97,0.08,0.03,Normal,122/191,Common,Metal,50,Basic,"Surprise Attack (30)<br> Flip a coin. If tails, this attack does nothing.",Rx2,G-30,1,
589855,Alolan Diglett,Alolan Diglett,https://tcgplayer-cdn.tcgplayer.com/product/589855_200w.jpg,3,23651,https://cpt.tcgcsv.com/7ZK6,2026-02-06T18:25:12.433,1,,,0.01,0.16,9.99,0.16,0.15,Reverse Holofoil,122/191,Common,Metal,50,Basic,"Surprise Attack (30)<br> Flip a coin. If tails, this attack does nothing.",Rx2,G-30,1,
589856,Alolan Dugtrio - 123/191,Alolan Dugtrio 123 191,https://tcgplayer-cdn.tcgplayer.com/product/589856_200w.jpg,3,23651,https://cpt.tcgcsv.com/8ZK6,2026-02-16T14:03:37.077,1,,,0.01,0.1,9.99,0.08,0.05,Normal,123/191,Uncommon,Metal,110,Stage 1,"Trio-Cheehoo (120)<br> If you don't have exactly 3 cards in your hand, this attack does nothing.",Rx2,G-30,2,
589856,Alolan Dugtrio - 123/191,Alolan Dugtrio 123 191,https://tcgplayer-cdn.tcgplayer.com/product/589856_200w.jpg,3,23651,https://cpt.tcgcsv.com/8ZK6,2026-02-16T14:03:37.077,1,,,0.01,0.23,9.99,0.23,0.18,Reverse Holofoil,123/191,Uncommon,Metal,110,Stage 1,"Trio-Cheehoo (120)<br> If you don't have exactly 3 cards in your hand, this attack does nothing.",Rx2,G-30,2,
589857,Alolan Dugtrio - 208/191,Alolan Dugtrio 208 191,https://tcgplayer-cdn.tcgplayer.com/product/589857_200w.jpg,3,23651,https://cpt.tcgcsv.com/9ZK6,2026-02-11T13:57:09.8,1,,,3.82,5.8,40.0,5.96,8.39,Holofoil,208/191,Illustration Rare,Metal,110,Stage 1,"Trio-Cheehoo (120)<br> If you don't have exactly 3 cards in your hand, this attack does nothing.",Rx2,G-30,2,
589858,Alolan Exeggutor ex - 133/191,Alolan Exeggutor ex 133 191,https://tcgplayer-cdn.tcgplayer.com/product/589858_200w.jpg,3,23651,https://cpt.tcgcsv.com/bZK6,2025-12-09T03:21:57.7,1,,,0.2,0.78,65.0,0.56,0.54,Holofoil,133/191,Double Rare,Dragon,300,Stage 1,[GW] Tropical Frenzy (150)<br> You may attach any number of Basic Energy cards from your hand to your Pokemon in any way you like.,,,3,"[GWF] Swinging Sphene<br> Flip a coin. If heads, Knock Out your opponent's Active Basic Pokemon. If tails, Knock Out 1 of your opponent's Benched Basic Pokemon."
589859,Alolan Exeggutor ex - 225/191,Alolan Exeggutor ex 225 191,https://tcgplayer-cdn.tcgplayer.com/product/589859_200w.jpg,3,23651,https://cpt.tcgcsv.com/cZK6,2026-02-16T18:45:56.707,1,,,1.0,2.13,18.0,1.87,2.56,Holofoil,225/191,Ultra Rare,Dragon,300,Stage 1,[GW] Tropical Frenzy (150)<br> You may attach any number of Basic Energy cards from your hand to your Pokemon in any way you like.,,,3,"[GWF] Swinging Sphene<br> Flip a coin. If heads, Knock Out your opponent's Active Basic Pokemon. If tails, Knock Out 1 of your opponent's Benched Basic Pokemon."
589860,Alolan Exeggutor ex - 242/191,Alolan Exeggutor ex 242 191,https://tcgplayer-cdn.tcgplayer.com/product/589860_200w.jpg,3,23651,https://cpt.tcgcsv.com/dZK6,2026-02-11T14:13:07.923,1,,,24.5,30.44,125.0,27.4,,Holofoil,242/191,Special Illustration Rare,Dragon,300,Stage 1,[GW] Tropical Frenzy (150)<br> You may attach any number of Basic Energy cards from your hand to your Pokemon in any way you like.,,,3,"[GWF] Swinging Sphene<br> Flip a coin. If heads, Knock Out your opponent's Active Basic Pokemon. If tails, Knock Out 1 of your opponent's Benched Basic Pokemon."
589861,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/589861_200w.jpg,3,23651,https://cpt.tcgcsv.com/fZK6,2026-02-06T18:26:32.317,1,,,0.03,0.22,9.99,0.18,0.18,Reverse Holofoil,134/191,Uncommon,Dragon,120,Stage 1,"[W] Humming Charge<br> Search your deck for up to 2 Basic Energy cards and attach them to your Pokemon in any way you like. Then, shuffle your deck.",,,1,"[WM] Cotton Wings (100)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokemon by attacks."
589861,Altaria,Altaria,https://tcgplayer-cdn.tcgplayer.com/product/589861_200w.jpg,3,23651,https://cpt.tcgcsv.com/fZK6,2026-02-06T18:26:32.317,1,,,0.01,0.11,9.99,0.11,0.07,Normal,134/191,Uncommon,Dragon,120,Stage 1,"[W] Humming Charge<br> Search your deck for up to 2 Basic Energy cards and attach them to your Pokemon in any way you like. Then, shuffle your deck.",,,1,"[WM] Cotton Wings (100)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokemon by attacks."
589862,Amulet of Hope,Amulet of Hope,https://tcgplayer-cdn.tcgplayer.com/product/589862_200w.jpg,3,23651,https://cpt.tcgcsv.com/gZK6,2025-08-07T12:23:33.147,1,"If the PokÃ©mon this card is attached to is Knocked Out by damage from an attack from your opponent's PokÃ©mon, search your deck for up to 3 cards and put them into your hand. Then, shuffle your deck.",,0.05,0.48,100.0,0.43,0.5,Holofoil,162/191,ACE SPEC Rare,Trainer - Pokemon Tool,,,,,,,
589863,Annihilape,Annihilape,https://tcgplayer-cdn.tcgplayer.com/product/589863_200w.jpg,3,23651,https://cpt.tcgcsv.com/hZK6,2026-02-16T13:59:39.52,1,,,0.01,0.12,20.0,0.12,0.1,Normal,100/191,Uncommon,Fighting,140,Stage 2,[F] Tantrum (130)<br> This Pokemon is now Confused.,Px2,,2,[FC] Destined Fight<br> Both Active Pokemon are Knocked Out.
589863,Annihilape,Annihilape,https://tcgplayer-cdn.tcgplayer.com/product/589863_200w.jpg,3,23651,https://cpt.tcgcsv.com/hZK6,2026-02-16T13:59:39.52,1,,,0.05,0.21,9.99,0.18,0.16,Reverse Holofoil,100/191,Uncommon,Fighting,140,Stage 2,[F] Tantrum (130)<br> This Pokemon is now Confused.,Px2,,2,[FC] Destined Fight<br> Both Active Pokemon are Knocked Out.
589864,Appletun - 140/191,Appletun 140 191,https://tcgplayer-cdn.tcgplayer.com/product/589864_200w.jpg,3,23651,https://cpt.tcgcsv.com/jZK6,2026-02-16T14:04:58.01,1,,,0.02,0.25,10.0,0.27,0.27,Reverse Holofoil,140/191,Uncommon,Dragon,90,Stage 1,"[CC] Melting Sweetness (50)<br> During your opponent's next turn, the Defending Pokemon can't attack.",,,3,[GR] Wild Tackle (130)<br> This Pokemon also does 20 damage to itself.
